# t, y1_x, y1_y, y1_z, y2_x, y2_y, y2_z, w_x, w_y, w_z, q_true_1, q_true_2, q_true_3, q_true_4   | dt=0.05  r1=[1,0,0]  r2=[0,1,0]  true bias=[0.005,-0.003,0.002]  meas_noise=0.01  sigma_v=0.01
2.35000000,0.98310796,-0.06907740,-0.02693446,0.06816748,1.01539218,-0.01727422,0.02491237,-0.05950970,0.04920690,0.00137403,-0.01172463,0.03009766,0.99947725
2.40000000,0.99651164,-0.07980437,-0.01456179,0.05537668,0.99276610,-0.01429837,-0.02186619,0.00616175,0.01952953,0.00143307,-0.01197297,0.03074727,0.99945445
2.45000000,1.00101633,-0.05917609,-0.01112820,0.05929445,0.98325539,0.00691983,-0.00738072,0.03687309,0.04515290,0.00149333,-0.01222125,0.03139727,0.99943115
2.50000000,0.99632355,-0.06060829,-0.00531434,0.08478831,0.99863487,-0.00230515,0.05562442,-0.05079100,0.04291806,0.00155483,-0.01246945,0.03204763,0.99940735
2.55000000,0.99727953,-0.06225845,-0.03364738,0.04941958,0.97712657,-0.01523866,-0.01296949,-0.02608268,0.11467322,0.00161756,-0.01271758,0.03269837,0.99938304
2.60000000,1.00849934,-0.07632067,-0.02232539,0.06254177,0.99492633,-0.00237244,0.03528286,-0.02814170,0.07562939,0.00168153,-0.01296564,0.03334948,0.99935823
2.65000000,0.98591929,-0.06793933,-0.00031408,0.07014120,1.01201391,-0.00347447,0.03361539,-0.01550784,0.02044650,0.00174673,-0.01321362,0.03400096,0.99933292
2.70000000,0.98944112,-0.06500341,-0.03529409,0.07586465,1.00844466,-0.00089144,-0.00510963,0.00733474,0.01427792,0.00181315,-0.01346152,0.03465282,0.99930710
2.75000000,1.00648669,-0.08892492,-0.03062223,0.05059960,0.98254943,0.00891168,0.04777523,-0.04514212,-0.03909699,0.00188081,-0.01370934,0.03530504,0.99928078
2.80000000,0.96737921,-0.07735099,-0.00354897,0.07615603,0.99181077,-0.00024942,-0.06201732,-0.02626145,0.03256056,0.00194970,-0.01395708,0.03595763,0.99925395
2.85000000,0.99605477,-0.06531387,-0.02479316,0.07979043,0.99042745,0.00390155,0.08068864,-0.05634988,-0.01157241,0.00201982,-0.01420474,0.03661059,0.99922661
