t,q_1,q_2,q_3,q_4,P_theta_x,P_theta_y,P_theta_z,P_beta_x,P_beta_y,P_beta_z,q_true_1,q_true_2,q_true_3,q_true_4,b_x,b_y,b_z,b_true_x,b_true_y,b_true_z
1.876500000000000057e+02,-8.037992674818611460e-02,1.725796176735676151e-03,4.390690061934938992e-04,9.967627080814773777e-01,2.505813154826901887e-05,2.489125739838086144e-05,1.870522254543509797e-05,1.049636679537792274e-06,1.050307317493242632e-06,1.049605788892757169e-06,-8.445676000000000572e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.964271500000000392e-01,5.119615223735200608e-03,-1.437941766768338799e-03,1.639780279435133640e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.876999999999999886e+02,-7.381820416303284949e-02,6.628336496856820307e-04,-9.850837257466338922e-04,9.972710077986580712e-01,2.505814869580871062e-05,2.491053067209105188e-05,1.868595398417062913e-05,1.049588420143542018e-06,1.050261824203275554e-06,1.049554585275697770e-06,-7.947358999999999674e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.968369700000000444e-01,5.080674328472317355e-03,-1.433080388703745394e-03,1.662124310439382167e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.877500000000000000e+02,-6.773445114882578610e-02,1.181309618779595233e-03,-5.588620938273188834e-04,9.977025289675834907e-01,2.505814872646016652e-05,2.493677525469082998e-05,1.865968899834228553e-05,1.049540216874772061e-06,1.050216623089930728e-06,1.049503171815457924e-06,-7.448842999999999437e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.972218800000000050e-01,5.081610771005311104e-03,-1.437401019561212502e-03,1.642287571075782019e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.878000000000000114e+02,-6.301002094540585075e-02,4.824438076571169014e-03,6.949727635196069949e-04,9.980009915178255087e-01,2.505812441518008598e-05,2.495722638009186250e-05,1.863929705956414090e-05,1.049492063518919888e-06,1.050171187606184533e-06,1.049452114699660870e-06,-6.950140999999999958e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.975818499999999922e-01,5.098315709508675735e-03,-1.513842450732548342e-03,1.625262489148064432e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.878499999999999943e+02,-5.757974934240567971e-02,4.283448888824130212e-03,1.110694102810585960e-03,9.983311028360745132e-01,2.505785129375621203e-05,2.497601704254954737e-05,1.862071717137633674e-05,1.049443926844284067e-06,1.050125472812888394e-06,1.049401521657567107e-06,-6.451265000000000471e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.979168899999999454e-01,5.111569363656840587e-03,-1.503279589137999396e-03,1.606963764296944408e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.879000000000000057e+02,-5.307234406360570450e-02,3.986232147930782350e-03,9.930727561370778726e-04,9.985822199775830077e-01,2.505790029986619343e-05,2.498779016717635255e-05,1.860892109733319102e-05,1.049395861732002678e-06,1.050079637660889248e-06,1.049351184076214559e-06,-5.952227999999999686e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.982269799999999860e-01,5.112050578531803120e-03,-1.518539623693781907e-03,1.611223166901499734e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.879499999999999886e+02,-4.709300236318901545e-02,1.817303341937032872e-03,2.144308325698815996e-04,9.988888329320745330e-01,2.505795249863457919e-05,2.500487329667065505e-05,1.859178091109491547e-05,1.049347846490480335e-06,1.050033805136190217e-06,1.049300993439715934e-06,-5.453042999999999779e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.985121099999999528e-01,5.126087562424034953e-03,-1.499988418390923745e-03,1.637071402062690792e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.880000000000000000e+02,-4.538369958935819376e-02,1.568171756179153080e-03,-2.161725446589810896e-03,9.989660592793029315e-01,2.505799574485634127e-05,2.501060897812271310e-05,1.858606305457008773e-05,1.049299905500193951e-06,1.049987843539656713e-06,1.049251028258238189e-06,-4.953720999999999819e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.987722799999999568e-01,5.155646800536835446e-03,-1.492758965301054863e-03,1.677557183177878341e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.880500000000000114e+02,-3.940810609330823444e-02,6.461206330085142858e-05,-7.256175106169240841e-04,9.992229333230137067e-01,2.505797528694071985e-05,2.502068886917923658e-05,1.857593343428056806e-05,1.049252008747196807e-06,1.049941670237687252e-06,1.049201433077872882e-06,-4.454274999999999901e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.990074799999999478e-01,5.144920118145650256e-03,-1.466326044727805445e-03,1.664393789825238971e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.880999999999999943e+02,-3.497166580060316610e-02,-1.436052453328978467e-03,1.010598568883587945e-03,9.993867614867704141e-01,2.505803986472937946e-05,2.502967860884640672e-05,1.856686510672702310e-05,1.049204169914736324e-06,1.049895582283655412e-06,1.049151805509439103e-06,-3.954716999999999955e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.992176999999999865e-01,5.157273513498362300e-03,-1.444495267332113761e-03,1.640547729019311077e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.881500000000000057e+02,-2.942433834585005820e-02,5.089430219305761524e-04,2.419654758715594940e-03,9.995639522115420394e-01,2.505802942244330216e-05,2.503632609308358183e-05,1.856020460302209449e-05,1.049156379624358467e-06,1.049849370025972398e-06,1.049102405829687810e-06,-3.455061000000000243e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.994029500000000121e-01,5.134809277380691928e-03,-1.451398293531188082e-03,1.631717946947614266e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.881999999999999886e+02,-2.508058132192002646e-02,-1.397499513724970947e-03,1.971446797063609521e-03,9.996825120172854184e-01,2.505807655170197857e-05,2.504422972728033637e-05,1.855224443377896087e-05,1.049108633531599909e-06,1.049803220848014153e-06,1.049053014315769927e-06,-2.955319000000000002e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.995632100000000353e-01,5.154685939974965915e-03,-1.422670510793733927e-03,1.641457624624453535e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.882500000000000000e+02,-2.059331171643644792e-02,-8.586534976378728786e-04,1.279492582948316701e-03,9.997867478244802930e-01,2.505800265279667634e-05,2.505002364188406308e-05,1.854654448698754896e-05,1.049060936652579811e-06,1.049756861188943609e-06,1.049003938010130012e-06,-2.455502000000000032e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996984799999999449e-01,5.169557816624689717e-03,-1.402833692369067058e-03,1.664562755011375758e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.883000000000000114e+02,-1.525209551844103860e-02,3.328608661795225110e-04,7.625417107188690001e-05,9.998836217136679583e-01,2.505803561885112314e-05,2.505414021805316610e-05,1.854238247873978067e-05,1.049013282573890380e-06,1.049710381399866837e-06,1.048955081697829617e-06,-1.955623999999999904e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998087599999999631e-01,5.164675061794735643e-03,-1.430358854015406200e-03,1.676656065845916286e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.883499999999999943e+02,-9.541279277375188522e-03,5.175369684104945628e-04,1.838269244163376163e-03,9.999526573350477898e-01,2.505810308950574255e-05,2.505756392291858247e-05,1.853888080797355258e-05,1.048965688320540856e-06,1.049663869973392048e-06,1.048906339655218361e-06,-1.455698000000000061e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998940400000000395e-01,5.160102481670865264e-03,-1.430401375501096344e-03,1.642077164670434873e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.884000000000000057e+02,-4.343057255195590348e-03,7.534325931696952798e-04,3.143906159015799357e-03,9.999853429161195129e-01,2.505812504165130518e-05,2.505925973382553724e-05,1.853718053604163745e-05,1.048918143691155259e-06,1.049617300920300607e-06,1.048857754656177884e-06,-9.557349999999999179e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999543300000000023e-01,5.154176442114184568e-03,-1.413862157428302270e-03,1.626974964082280369e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.884499999999999886e+02,2.569376330599218525e-03,1.141573837979950514e-03,4.041786753074249131e-03,9.999878794636898327e-01,2.505799944786474086e-05,2.506005554438817454e-05,1.853650077027206480e-05,1.048870637677205729e-06,1.049570668334706745e-06,1.048809350091347478e-06,-4.557480000000000038e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999896099999999732e-01,5.129883001508401923e-03,-1.410033988532147621e-03,1.641601961282010500e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.885000000000000000e+02,8.517559727467807415e-03,9.869231973677748302e-05,1.821074861048490971e-03,9.999620618415807627e-01,2.505801164904044906e-05,2.505880579411734726e-05,1.853774306325617455e-05,1.048823183926915086e-06,1.049523963564945002e-06,1.048761097746323520e-06,4.425100000000000170e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999999000000000526e-01,5.116400632344959495e-03,-1.401113878894456617e-03,1.669166684442980079e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.885500000000000114e+02,1.347058277276602135e-02,4.689473493762206027e-04,-2.831469386400215730e-03,9.999051486362391383e-01,2.505811189087976356e-05,2.505635607327638572e-05,1.854012313643723313e-05,1.048775785770661024e-06,1.049477148217962305e-06,1.048713071068865785e-06,5.442480000000000408e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999851899999999683e-01,5.085874721816555089e-03,-1.401162021737059919e-03,1.734375555637144390e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.885999999999999943e+02,1.698515503765197360e-02,-4.424879061096400994e-04,-1.239951055635628687e-03,9.998548750864694190e-01,2.505801433817406333e-05,2.505267450405742854e-05,1.854379817995929666e-05,1.048728420984432048e-06,1.049430221944102819e-06,1.048665253623236749e-06,1.044231999999999973e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999454800000000532e-01,5.097722608972807788e-03,-1.399495366407022294e-03,1.681595361859117028e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.886500000000000057e+02,2.111912097393397331e-02,-1.402221884833198835e-03,1.363294490695883586e-03,9.997750536651760500e-01,2.505804388033930656e-05,2.504761894804795162e-05,1.854880172001302193e-05,1.048681121065380601e-06,1.049383163067474939e-06,1.048617655787353963e-06,1.544188999999999978e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998807699999999743e-01,5.114022672600322846e-03,-1.393676109330503361e-03,1.648939919353559300e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.886999999999999886e+02,2.526297519862830826e-02,-1.432450497721426616e-03,2.082964906751683803e-03,9.996776437566674556e-01,2.505796824961619017e-05,2.504175424415376627e-05,1.855473931265978687e-05,1.048633866694384940e-06,1.049336000975674164e-06,1.048570238384297619e-06,2.044108000000000036e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.997910599999999537e-01,5.129597577096574150e-03,-1.427345453561027931e-03,1.638682562459831561e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.887500000000000000e+02,3.020852929360089839e-02,-2.444211713282686341e-03,2.532284806975613166e-03,9.995374220711672475e-01,2.505799987445110584e-05,2.503536111504693295e-05,1.856109699842189225e-05,1.048586659245394761e-06,1.049288757045651938e-06,1.048522982663963226e-06,2.543975999999999876e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996763600000000416e-01,5.124488806069726551e-03,-1.409860445994782314e-03,1.639237002920547470e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.888000000000000114e+02,3.392973164220224047e-02,-2.357666972440369130e-04,2.701552635709180035e-03,9.994205417831421023e-01,2.505810519670199598e-05,2.502993125416541953e-05,1.856642195666501091e-05,1.048539501843123500e-06,1.049241403851542125e-06,1.048475913736774854e-06,3.043780000000000097e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.995366599999999657e-01,5.113362451227654835e-03,-1.437448267436004356e-03,1.646230141878282822e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.888499999999999943e+02,4.023592477775467247e-02,2.850995914492115545e-03,2.604742084462915129e-03,9.991827447960897057e-01,2.505807891638848236e-05,2.501955738551727034e-05,1.857677663431407252e-05,1.048492389984432939e-06,1.049193946867496741e-06,1.048429019155910509e-06,3.543508000000000074e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.993719800000000486e-01,5.097354000103986385e-03,-1.487122052598927610e-03,1.667995732153640474e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.889000000000000057e+02,4.665973922958951275e-02,2.243029680822448881e-03,3.129281655742871711e-03,9.989034213322108835e-01,2.505817570562932973e-05,2.500541339489584195e-05,1.859081372258231351e-05,1.048445340548764832e-06,1.049146319689174629e-06,1.048382319588440263e-06,4.043147999999999881e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.991823100000000180e-01,5.090298444598158681e-03,-1.469887234563399103e-03,1.645222406634485202e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.889499999999999886e+02,5.151319489738372115e-02,1.541287773712915476e-03,-6.401315804632778678e-04,9.986709194799968659e-01,2.505793249898155976e-05,2.499274602029195625e-05,1.860374934487338808e-05,1.048398315030335764e-06,1.049098606866582113e-06,1.048335815905278733e-06,4.542687000000000114e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.989676699999999743e-01,5.086687621902504647e-03,-1.447957627146947372e-03,1.686589607949506115e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.890000000000000000e+02,5.354645021779434050e-02,6.264410615661346110e-04,3.359947962331962337e-04,9.985651067147132132e-01,2.505796309477458601e-05,2.498447903351934713e-05,1.861199901538446421e-05,1.048351355783665598e-06,1.049050802612523072e-06,1.048289511397892825e-06,5.042110999999999815e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.987280499999999783e-01,5.098203504241014331e-03,-1.432068100879809814e-03,1.674407875905244971e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.890500000000000114e+02,6.046581934513193396e-02,1.157353965084625567e-03,-1.650641053928801746e-03,9.981682326175445041e-01,2.505789185626166408e-05,2.496728776022725415e-05,1.862921742521029655e-05,1.048304446181274174e-06,1.049003022790135402e-06,1.048243298666714794e-06,5.541410000000000086e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.984634599999999693e-01,5.080706817323666150e-03,-1.415149257087314856e-03,1.676721439672921926e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.890999999999999943e+02,6.391594839797781757e-02,-3.297871193097206373e-04,-1.485412275458548523e-03,9.979541253640946685e-01,2.505782145107014367e-05,2.495402258289005823e-05,1.864257941194907923e-05,1.048257582080299208e-06,1.048955026334536245e-06,1.048197332996000035e-06,6.040571000000000135e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.981739099999999976e-01,5.087567025892279944e-03,-1.379397848594305807e-03,1.642384836661229435e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.891500000000000057e+02,6.885413722987061835e-02,7.704575212067577656e-04,-5.057646339156008026e-04,9.976263119944628333e-01,2.505787523398013029e-05,2.493711258672120471e-05,1.865939676837909610e-05,1.048210768052292923e-06,1.048907037708031491e-06,1.048151479286906196e-06,6.539580000000000393e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.978593999999999520e-01,5.086705909164517501e-03,-1.401816828508922448e-03,1.629844957034175300e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.891999999999999886e+02,7.361478937511185816e-02,1.453325277454856936e-03,-1.692240860080065348e-03,9.972842558427197357e-01,2.505789443889471559e-05,2.492013319649280482e-05,1.867635603465310306e-05,1.048164005237869040e-06,1.048858973888148525e-06,1.048105790704939155e-06,7.038426000000000404e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.975199500000000441e-01,5.082824106008040563e-03,-1.417918230763372820e-03,1.627272715976954076e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.892500000000000000e+02,7.728446957262939676e-02,2.342385421455294055e-03,-1.914117645965156917e-03,9.970044935440622869e-01,2.505789618319067354e-05,2.490929711539906127e-05,1.868719042024937155e-05,1.048117291946901002e-06,1.048810814479841697e-06,1.048060292511215012e-06,7.537096000000000073e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.971555600000000519e-01,5.060076832832829767e-03,-1.401722268727452177e-03,1.633829831028800949e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.893000000000000114e+02,8.409214566144787573e-02,2.981627766719098516e-03,1.869792948251394185e-03,9.964517674269262049e-01,2.505769045795642496e-05,2.488153583273295210e-05,1.871511282481979883e-05,1.048070628725429234e-06,1.048762470717948556e-06,1.048015048044090308e-06,8.035577000000000691e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.967662499999999648e-01,5.051986103218516697e-03,-1.390706167811186621e-03,1.582101800018320291e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.893499999999999943e+02,9.058056765759853191e-02,8.517621509581024038e-04,2.599105391672330845e-03,9.958853748877067869e-01,2.505758639778743159e-05,2.484899860076712685e-05,1.874779613391096842e-05,1.048024009438954199e-06,1.048714014642795967e-06,1.047969958015494813e-06,8.533857999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.963520099999999546e-01,5.062438099563945464e-03,-1.331888923537746534e-03,1.590469718107484672e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.894000000000000057e+02,9.325838243856782173e-02,2.042662045216820949e-03,2.321358262837662154e-03,9.956371391890352918e-01,2.505746446218860317e-05,2.483283325785981500e-05,1.876413307480125840e-05,1.047977435990056317e-06,1.048665570510043698e-06,1.047924975087285710e-06,9.031925000000000370e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.959128600000000109e-01,5.074691055338643488e-03,-1.331845135420524524e-03,1.607375290018788578e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.894499999999999886e+02,9.740982984079726847e-02,2.799994753110601319e-03,2.696438705578496457e-03,9.952367629353713330e-01,2.505749788549283094e-05,2.481349021035866886e-05,1.878342453391175767e-05,1.047930923030304298e-06,1.048617193109505489e-06,1.047880094319746421e-06,9.529766000000000625e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.954488200000000120e-01,5.073805675734141193e-03,-1.335533068914971028e-03,1.606779260616044173e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.895000000000000000e+02,1.004859663442003032e-01,2.052078502206657919e-03,1.317088737208090476e-03,9.949354877673984854e-01,2.505752882459140747e-05,2.479927697307915025e-05,1.879758621355751041e-05,1.047884460888907413e-06,1.048568717822593429e-06,1.047835422097489159e-06,1.002736999999999934e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.949598899999999579e-01,5.068835808544194972e-03,-1.309811828741895339e-03,1.627866187394273658e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.895500000000000114e+02,1.067939283817170848e-01,1.807444661516896664e-04,1.526026821167912302e-03,9.942799884511303032e-01,2.505788755867813819e-05,2.477855615392274234e-05,1.881787372231918492e-05,1.047838052669061497e-06,1.048520154081182018e-06,1.047790915247024160e-06,1.052472200000000024e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.944460899999999492e-01,5.018389236221603746e-03,-1.296147935072849977e-03,1.626296839148081265e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.895999999999999943e+02,1.116252706193586325e-01,-2.594163116187372681e-03,9.280327656055859485e-04,9.937465512051187888e-01,2.505797654584929240e-05,2.474864486429274369e-05,1.884763511217908317e-05,1.047791684875847587e-06,1.048471043960783426e-06,1.047746977417112892e-06,1.102181099999999941e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.939074199999999859e-01,5.010837479318166511e-03,-1.271467969610072220e-03,1.647237079039452030e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.896500000000000057e+02,1.195081727792252912e-01,-2.553673608771010392e-03,3.966183617930154172e-04,9.928298535418572657e-01,2.505784828126716705e-05,2.471634249689857066e-05,1.888004168857454086e-05,1.047745357905966787e-06,1.048422008646784822e-06,1.047703031582251323e-06,1.151862500000000039e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.933439099999999966e-01,4.948553463892632273e-03,-1.279797984589359531e-03,1.671220684433778487e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.896999999999999886e+02,1.282786104568919838e-01,-1.944634938159933843e-03,-2.318311039972505323e-03,9.917335538984896059e-01,2.505782575629376783e-05,2.466680806629049347e-05,1.892954950870143498e-05,1.047699087362074730e-06,1.048372324728260899e-06,1.047659766246140466e-06,1.201515100000000030e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.927555700000000316e-01,4.902053661814178079e-03,-1.309224274969197693e-03,1.693279571429283674e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.897500000000000000e+02,1.327926105706151438e-01,-1.381773814618543613e-03,-1.790796159684813430e-03,9.911412645673071120e-01,2.505780923092962528e-05,2.461491149431748487e-05,1.898144655374688471e-05,1.047652853062564302e-06,1.048322290171851499e-06,1.047616925809610842e-06,1.251137700000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.921423999999999799e-01,4.937215388680269400e-03,-1.317695527338342935e-03,1.663994515381430695e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.898000000000000114e+02,1.359860469983089903e-01,-2.322621571871873181e-04,-3.037849638379347341e-04,9.907106786498064421e-01,2.505776649119980293e-05,2.457668162952121818e-05,1.901983985651199514e-05,1.047606675880660477e-06,1.048273012763003596e-06,1.047573534195052270e-06,1.300728899999999966e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.915044299999999922e-01,4.980212701585564304e-03,-1.363819344379554876e-03,1.651872642621152448e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.898499999999999943e+02,1.384748013748058892e-01,1.828039082792579919e-03,-1.175717848695974994e-03,9.903635723030508320e-01,2.505796730114772712e-05,2.455096811534095250e-05,1.904536342299103987e-05,1.047560542766602244e-06,1.048224278229283090e-06,1.047529807620607645e-06,1.350287699999999924e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.908416799999999469e-01,5.017461258449046856e-03,-1.374468574518469908e-03,1.661739706173615645e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.899000000000000057e+02,1.413261908464363281e-01,1.112241522473801777e-03,7.159608348905378578e-04,9.899622003388388602e-01,2.505791374040206845e-05,2.453175282041227028e-05,1.906460376594679688e-05,1.047514454297022107e-06,1.048175809821631485e-06,1.047485985715702195e-06,1.399812699999999910e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.901541499999999552e-01,5.036481411696601060e-03,-1.362886422867169668e-03,1.621271293610443984e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.899499999999999886e+02,1.452487308730942284e-01,-2.948695905213177836e-04,-2.081466186627724257e-03,9.893929384881389177e-01,2.505792783025074101e-05,2.450721323311462452e-05,1.908908725808230032e-05,1.047468417495412018e-06,1.048127269246724282e-06,1.047442349209421603e-06,1.449302699999999999e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.894418699999999456e-01,5.046178382712518048e-03,-1.338677477098512095e-03,1.651882775204323826e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.900000000000000000e+02,1.497598485437088012e-01,8.385432905373841337e-05,-1.328260359630886430e-03,9.887215060152347856e-01,2.505785563173364481e-05,2.448188005819554989e-05,1.911448654255816189e-05,1.047422431914626463e-06,1.048078539000582275e-06,1.047398974845497918e-06,1.498756400000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.887048600000000187e-01,5.039637291194775347e-03,-1.312851543335104201e-03,1.623268622297704663e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.900500000000000114e+02,1.562946039626562644e-01,-1.994938399933466472e-03,-2.504120183593668784e-03,9.877052932808667585e-01,2.505785636380953695e-05,2.444811614508062079e-05,1.914825014002556863e-05,1.047376491317303282e-06,1.048029455995908917e-06,1.047356012424495871e-06,1.548172700000000068e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.879431199999999524e-01,5.002942288966759181e-03,-1.290845178096388431e-03,1.614827032079753887e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.900999999999999943e+02,1.601769812434845341e-01,-1.923312148210201212e-03,-2.858436825283758222e-03,9.870822989442271655e-01,2.505788684021524119e-05,2.440745823272812116e-05,1.918885409165196952e-05,1.047330593073743141e-06,1.047979660122560031e-06,1.047313804804232380e-06,1.597550299999999923e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.871566899999999478e-01,5.019080549663232881e-03,-1.325407654683285249e-03,1.646551336359025272e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.901500000000000057e+02,1.676785673455349901e-01,-5.082919052199817364e-03,-3.137759208992005073e-03,9.858236234002532017e-01,2.505782393516827594e-05,2.435711939910454660e-05,1.923928498359161950e-05,1.047284750357468514e-06,1.047930234076221043e-06,1.047271321098090605e-06,1.646887999999999963e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.863455800000000551e-01,4.993432710914813034e-03,-1.291055801704011925e-03,1.641096946859685367e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.901999999999999886e+02,1.722346965426997389e-01,-3.732759006631863018e-03,-1.092109972449666327e-03,9.850482643570570573e-01,2.505756098025688046e-05,2.431989325998801319e-05,1.927684347588976330e-05,1.047238935867015937e-06,1.047880257152616083e-06,1.047229473548003829e-06,1.696184500000000039e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.855098100000000416e-01,4.980893870523315017e-03,-1.321260057194208453e-03,1.600825739248039684e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.902500000000000000e+02,1.783612287900092908e-01,-5.278565147137626555e-03,-2.235243242263482751e-03,9.839483789824307047e-01,2.505736840560216468e-05,2.427579921731386442e-05,1.932111288165653694e-05,1.047193193033141525e-06,1.047830184293056207e-06,1.047187836793189849e-06,1.745438599999999951e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.846494000000000080e-01,4.949296722851180552e-03,-1.316192851216211115e-03,1.629888260864080897e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.903000000000000114e+02,1.838838480980230783e-01,-7.526549944389397846e-03,-2.520296949051223888e-03,9.829159320907798758e-01,2.505690321374399592e-05,2.423635034230621111e-05,1.936100103908709009e-05,1.047147493640937246e-06,1.047779683948599018e-06,1.047146721947327862e-06,1.794649000000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.837643799999999938e-01,4.907642969582758953e-03,-1.308429569921662006e-03,1.630954401402645495e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
